gene,model,fold,raw_calm_weight,training_sd_plm,training_sd_calm,standardized_equivalent_calm_weight
EXT2,ESM-1b 650M + CaLM,4,0.0,5.09142307498077,3.7729026725534034,0.0
EXT2,ESM-1b 650M + CaLM,5,0.31,5.810075693482324,3.4666687383715615,0.21139806017923296
EYA1,ESM-2 650M + CaLM,1,0.18,3.6744579147214433,2.8038348033559184,0.1434697956591237
EYA1,ESM-2 650M + CaLM,2,0.18,3.649251665992297,2.5116117480004623,0.13125074802111894
EYA1,ESM-2 650M + CaLM,3,0.18,3.4144432758969177,2.5418126538916335,0.14045880905692845
EYA1,ESM-2 650M + CaLM,4,0.06,3.973499020339521,2.7865911813106305,0.04284553541302687
EYA1,ESM-2 650M + CaLM,5,0.0,3.5148262729999455,2.589724629656929,0.0
EYA1,ESM-1b 650M + CaLM,1,0.37,4.847302794395267,2.6005635314992235,0.23959319878358928
EYA1,ESM-1b 650M + CaLM,2,0.2,4.691891397443539,2.763958136433474,0.12836797672007083
EYA1,ESM-1b 650M + CaLM,3,0.37,4.147837534389654,2.618435198230449,0.2704724181930215
EYA1,ESM-1b 650M + CaLM,4,0.37,4.836244379410897,2.8349130165223735,0.25609897125098
EYA1,ESM-1b 650M + CaLM,5,0.37,4.436459196998617,2.4228603843238563,0.24284868363184064
EZH2,ESM-2 650M + CaLM,1,0.99,3.061848118412696,2.2309420827418927,0.9863264639705585
EZH2,ESM-2 650M + CaLM,2,0.99,2.7605284216510833,2.2295348502257335,0.9876477845843331
EZH2,ESM-2 650M + CaLM,3,0.8,2.897732351250168,2.4187078460844806,0.769519374712112
EZH2,ESM-2 650M + CaLM,4,0.99,2.8391977438155873,2.3030677214533686,0.9877007362273023
EZH2,ESM-2 650M + CaLM,5,0.8200000000000001,2.834781900779746,2.5172104518561844,0.8017922499310557
EZH2,ESM-1b 650M + CaLM,1,0.34,4.491407420280187,2.3033081034607585,0.20897516761584256
EZH2,ESM-1b 650M + CaLM,2,0.34,4.279722626921616,2.267128692389964,0.21438922848375613
EZH2,ESM-1b 650M + CaLM,3,0.34,4.491321291628823,2.4478691931166936,0.21921904270421005
EZH2,ESM-1b 650M + CaLM,4,0.0,4.439072999903849,2.3850175051452087,0.0
EZH2,ESM-1b 650M + CaLM,5,0.34,4.592668508877114,2.3149305085889553,0.2061360391069609
F11,ESM-2 650M + CaLM,1,0.0,3.351922466772687,3.158025055269906,0.0
F11,ESM-2 650M + CaLM,2,0.0,2.939328834165424,3.145583551663375,0.0
F11,ESM-2 650M + CaLM,3,0.16,3.058080459736431,2.556989335225491,0.137384561550192
F11,ESM-2 650M + CaLM,4,0.13,3.3053327507402503,3.26950937686811,0.12877248662446877
F11,ESM-2 650M + CaLM,5,0.16,3.208530657579368,3.0834429364599085,0.15472739467581817
F11,ESM-1b 650M + CaLM,1,0.09,3.543528683963314,3.0404890365425272,0.07822300096441873
F11,ESM-1b 650M + CaLM,2,0.0,3.8030781928010384,3.309725607993213,0.0
F11,ESM-1b 650M + CaLM,3,0.0,3.469434248466478,2.751293810540758,0.0
F11,ESM-1b 650M + CaLM,4,0.09,3.4252278058736585,3.1753104499799667,0.08398477107946385
F11,ESM-1b 650M + CaLM,5,0.09,3.5416879237894743,2.9965701684739052,0.07721731808303439
F2,ESM-2 650M + CaLM,1,0.39,4.159155102074694,2.388042541745949,0.2685188841333983
F2,ESM-2 650M + CaLM,2,0.39,3.5095841967396266,2.1438916884767676,0.2808625583711863
F2,ESM-2 650M + CaLM,3,0.58,3.731319526117888,2.5056407038523747,0.4811479241787514
F2,ESM-2 650M + CaLM,4,0.0,3.741350278244635,1.874031141784149,0.0
F2,ESM-2 650M + CaLM,5,0.19,4.1241192354933,2.461864128526956,0.1228252287609344
F2,ESM-1b 650M + CaLM,1,0.44,3.3909156879067823,2.2939341686806705,0.347058601988645
F2,ESM-1b 650M + CaLM,2,0.59,4.359254512549448,2.261065060547018,0.4273920060854451
F2,ESM-1b 650M + CaLM,3,0.0,4.638016311962119,2.297794123379379,0.0
F2,ESM-1b 650M + CaLM,4,0.39,4.503510239095861,2.122164825466809,0.23152277961858966
F2,ESM-1b 650M + CaLM,5,0.03,4.546296766981835,2.427778600829576,0.016247504466125898
F7,ESM-2 650M + CaLM,1,0.06,3.416746244231022,3.1424537687543257,0.05545035818975074
F7,ESM-2 650M + CaLM,2,0.06,3.293340115897135,3.3369287362188196,0.06074588332155284
F7,ESM-2 650M + CaLM,3,0.1,3.292145887365679,3.316890908983153,0.10067596617584587
F7,ESM-2 650M + CaLM,4,0.32,3.110895081522061,3.3408601359645798,0.33571381656641164
F7,ESM-2 650M + CaLM,5,0.05,3.0798188723678717,2.9582493320437035,0.048121326975391066
F7,ESM-1b 650M + CaLM,1,0.0,3.2389014105285026,3.303817932848296,0.0
F7,ESM-1b 650M + CaLM,2,0.41,3.543821552606069,3.237099750577144,0.38829298430907816
F7,ESM-1b 650M + CaLM,3,0.0,3.648017278849622,3.1651030480696245,0.0
F7,ESM-1b 650M + CaLM,4,0.41,3.315019418667552,3.3341608236024536,0.4113934669379677
F7,ESM-1b 650M + CaLM,5,0.41,3.464281726040418,3.070500449276242,0.38115938440720365
F9,ESM-2 650M + CaLM,1,0.43,3.2852932954218135,3.279100142962722,0.42953758371890643
F9,ESM-2 650M + CaLM,2,0.43,3.632999172160303,3.430920172898808,0.4160326865981349
F9,ESM-2 650M + CaLM,3,0.66,3.4617836091409324,3.344244178830548,0.652206196724605
F9,ESM-2 650M + CaLM,4,0.5,3.572260861365565,3.451427414373037,0.4913981485048309
F9,ESM-2 650M + CaLM,5,0.43,3.4498528467249328,3.3122911112041282,0.42005622188788355
F9,ESM-1b 650M + CaLM,1,0.58,3.688143011080443,3.3614030811625732,0.5572500209221153
F9,ESM-1b 650M + CaLM,2,0.56,3.5701213885813385,3.497920407273069,0.554959804502441
F9,ESM-1b 650M + CaLM,3,0.33,3.5270999691393214,3.259172339346933,0.31277282777113496
F9,ESM-1b 650M + CaLM,4,0.3,3.6877081507147,3.2323287160389373,0.2730703629202648
F9,ESM-1b 650M + CaLM,5,0.02,3.6805284027235072,3.456003347820643,0.018802871136298603
FA2H,ESM-2 650M + CaLM,1,0.0,3.1310156086469716,3.284311161314461,0.0
FA2H,ESM-2 650M + CaLM,2,0.0,2.529146728197758,3.172108949866242,0.0
FA2H,ESM-2 650M + CaLM,3,0.0,3.3710042254754256,3.4741953172378084,0.0
FA2H,ESM-2 650M + CaLM,4,0.0,3.212987730352474,2.943250742443302,0.0
FA2H,ESM-2 650M + CaLM,5,0.0,3.223857023519887,3.0187015571793467,0.0
FA2H,ESM-1b 650M + CaLM,1,0.34,3.8011115532691955,3.318603099170154,0.3102300934189766
FA2H,ESM-1b 650M + CaLM,2,0.34,4.798439497439982,2.891695111260597,0.23690160336856222
FA2H,ESM-1b 650M + CaLM,3,0.34,4.709232542223888,3.4830757476166037,0.2758975211803124
FA2H,ESM-1b 650M + CaLM,4,0.0,4.449070473917061,2.881673602133479,0.0
FA2H,ESM-1b 650M + CaLM,5,0.34,4.271333771174604,3.2841287308923914,0.28371275544377716
FARS2,ESM-2 650M + CaLM,1,0.0,3.4051888219360436,3.4284043226277308,0.0
FARS2,ESM-2 650M + CaLM,2,0.0,3.7095237055289414,3.6338011184811116,0.0
FARS2,ESM-2 650M + CaLM,3,0.09,3.4600092141081995,3.469733375672764,0.09023011714426227
FARS2,ESM-2 650M + CaLM,4,0.09,3.4467444340014644,3.1079381510334465,0.08187757939317707
FARS2,ESM-2 650M + CaLM,5,0.09,3.334772019956332,3.4640673752777973,0.09316437436680748
FARS2,ESM-1b 650M + CaLM,1,0.14,3.3685092445507276,3.456313732948778,0.14312696833487445
FARS2,ESM-1b 650M + CaLM,2,0.0,3.87696768106022,3.5133111643528845,0.0
FARS2,ESM-1b 650M + CaLM,3,0.14,3.3777466474533773,3.5455057572709547,0.14593849268201345
FARS2,ESM-1b 650M + CaLM,4,0.14,3.5650562912535033,3.209779237174325,0.1278317229478349
FARS2,ESM-1b 650M + CaLM,5,0.08,3.7511455993679927,3.42132929283566,0.07348294165550129
FARSB,ESM-2 650M + CaLM,1,0.0,4.156438241367889,4.470973974982301,0.0
FARSB,ESM-2 650M + CaLM,2,0.0,3.7702614225867204,3.513800969518054,0.0
FARSB,ESM-2 650M + CaLM,3,0.0,4.903598979204545,4.034943905671597,0.0
FARSB,ESM-2 650M + CaLM,4,0.0,4.744619728400724,4.087885473076884,0.0
FARSB,ESM-2 650M + CaLM,5,0.0,4.5636314398598135,4.247688510605659,0.0
FARSB,ESM-1b 650M + CaLM,1,0.65,7.464977160115094,4.420018346132098,0.5237223472122542
FARSB,ESM-1b 650M + CaLM,2,0.0,6.592217541697741,4.248095961961035,0.0
FARSB,ESM-1b 650M + CaLM,3,0.48,5.7286633012962636,3.671003059343977,0.3716698014575614
FARSB,ESM-1b 650M + CaLM,4,0.62,6.857829237585907,4.247688510605659,0.5026330322728656
FARSB,ESM-1b 650M + CaLM,5,0.65,5.839202457598183,3.661029982459851,0.5379741105749176
FBXO11,ESM-2 650M + CaLM,1,0.0,3.4615458061518467,2.131404622242565,0.0
FBXO11,ESM-2 650M + CaLM,2,0.02,3.3956169630931967,1.9971855630917708,0.011861010202756326
FBXO11,ESM-2 650M + CaLM,3,0.02,3.543005246442108,2.2051883870485653,0.012542845765240576
FBXO11,ESM-2 650M + CaLM,4,0.51,3.3350678963270153,1.9521137476246018,0.3785811353582263
FBXO11,ESM-2 650M + CaLM,5,0.02,3.5501959681159,1.9837057843917774,0.011274687309437184
FBXO11,ESM-1b 650M + CaLM,1,0.24,4.737574754541495,2.0264449684514405,0.11900128785240548
FBXO11,ESM-1b 650M + CaLM,2,0.01,4.598818614278974,2.076769739637036,0.004540778797427058
FBXO11,ESM-1b 650M + CaLM,3,0.06,4.650791516930829,2.0738745979780933,0.027675175969859193
FBXO11,ESM-1b 650M + CaLM,4,0.25,4.512618330817283,2.050697258749261,0.13155148891977786
FBXO11,ESM-1b 650M + CaLM,5,0.02,4.6190857901698035,2.047345684180332,0.008964545187610178
FBXO7,ESM-2 650M + CaLM,1,0.0,3.842931127878024,2.1298687964402787,0.0
FBXO7,ESM-2 650M + CaLM,2,0.0,3.6255690727203356,1.6793506145327854,0.0
FBXO7,ESM-2 650M + CaLM,3,0.0,3.632294607783933,1.8790878909054878,0.0
FBXO7,ESM-2 650M + CaLM,4,0.0,4.099452630312369,2.1804277606234996,0.0
FBXO7,ESM-2 650M + CaLM,5,0.0,3.970312816193093,2.1238793664045956,0.0
FBXO7,ESM-1b 650M + CaLM,1,0.0,3.1086846693627916,2.215523068413279,0.0
FBXO7,ESM-1b 650M + CaLM,2,0.0,3.334408106863807,1.8367797585409364,0.0
FBXO7,ESM-1b 650M + CaLM,3,0.0,3.1120528670151457,1.6440254974397626,0.0
FBXO7,ESM-1b 650M + CaLM,4,0.0,3.084274557384607,2.178648247793618,0.0
FBXO7,ESM-1b 650M + CaLM,5,0.0,3.265675189811504,2.1295926274841013,0.0
FECH,ESM-2 650M + CaLM,1,0.0,3.204381042927133,3.0077991500158343,0.0
FECH,ESM-2 650M + CaLM,2,0.0,3.2208517532342245,3.119295231936688,0.0
FECH,ESM-2 650M + CaLM,3,0.0,3.2780322767661203,2.9635983273059785,0.0
FECH,ESM-2 650M + CaLM,4,0.0,3.1691503273315056,2.6736726117880236,0.0
FECH,ESM-2 650M + CaLM,5,0.0,2.869584298013926,2.7104662276921707,0.0
FECH,ESM-1b 650M + CaLM,1,0.0,5.01257938524084,3.2540028202397258,0.0
FECH,ESM-1b 650M + CaLM,2,0.0,4.933115982909415,2.8387827926778155,0.0
FECH,ESM-1b 650M + CaLM,3,0.0,4.837579408003074,2.6736726117880236,0.0
FECH,ESM-1b 650M + CaLM,4,0.0,4.447909485440247,2.7685539629945675,0.0
FECH,ESM-1b 650M + CaLM,5,0.0,4.634467320342996,2.9635983273059785,0.0
FGD1,ESM-2 650M + CaLM,1,0.0,3.0381711699240332,2.055885031664767,0.0
FGD1,ESM-2 650M + CaLM,2,0.0,2.7479853291843996,1.7631113175747395,0.0
FGD1,ESM-2 650M + CaLM,3,0.0,2.8327867560154,2.205641985663398,0.0
FGD1,ESM-2 650M + CaLM,4,0.0,3.026495042531581,2.071906133666145,0.0
FGD1,ESM-2 650M + CaLM,5,0.0,2.799774180902935,2.23989676187216,0.0
FGD1,ESM-1b 650M + CaLM,1,0.33,3.8048409257984326,2.275599827830575,0.2275467875883176
FGD1,ESM-1b 650M + CaLM,2,0.0,3.4841435247021475,1.7437211364019076,0.0
FGD1,ESM-1b 650M + CaLM,3,0.0,3.9745401686967683,2.284674992353375,0.0
FGD1,ESM-1b 650M + CaLM,4,0.33,3.7595079090814205,2.1818141458381954,0.22229941236139691
FGD1,ESM-1b 650M + CaLM,5,0.0,3.6751043104630927,1.8327569630735199,0.0
FGFR1,ESM-2 650M + CaLM,1,0.09,3.0471367744515976,2.83150462760209,0.0841671570715647
FGFR1,ESM-2 650M + CaLM,2,0.05,3.351752184239135,3.0456181351364022,0.04564165894159778
FGFR1,ESM-2 650M + CaLM,3,0.0,3.2116367076687067,2.9124281402322976,0.0
FGFR1,ESM-2 650M + CaLM,4,0.05,3.3512254278182483,2.9997499547729705,0.04499195275883512
FGFR1,ESM-2 650M + CaLM,5,0.0,3.101976773336091,2.992050725800587,0.0
FGFR1,ESM-1b 650M + CaLM,1,0.0,3.290738949703925,3.0983016454665275,0.0
FGFR1,ESM-1b 650M + CaLM,2,0.0,3.2127149304263343,2.866454225436991,0.0
FGFR1,ESM-1b 650M + CaLM,3,0.0,3.1759982123396986,2.975404338826535,0.0
FGFR1,ESM-1b 650M + CaLM,4,0.0,3.067275425127742,2.9111116650662634,0.0
FGFR1,ESM-1b 650M + CaLM,5,0.0,3.304669545336386,2.934989403186405,0.0
FGFR2,ESM-2 650M + CaLM,1,0.3,3.777183473050647,2.9259704412067635,0.24924364140061278
FGFR2,ESM-2 650M + CaLM,2,0.75,4.21534073736225,3.0250268992335383,0.6828286628863918
FGFR2,ESM-2 650M + CaLM,3,0.7000000000000001,4.019988673822697,2.960576868408179,0.6321387105564568
FGFR2,ESM-2 650M + CaLM,4,0.7000000000000001,4.02017558517284,3.022873649282207,0.6369568460950803
FGFR2,ESM-2 650M + CaLM,5,0.8,4.0989119934136955,2.870844367732722,0.7369505936343417
FGFR2,ESM-1b 650M + CaLM,1,0.3,3.5814192053290443,2.9071414947872096,0.25809629333284934
FGFR2,ESM-1b 650M + CaLM,2,0.43,3.630187418309306,2.96726165720994,0.3814269591754844
FGFR2,ESM-1b 650M + CaLM,3,0.43,3.7663333428074655,3.018519629999439,0.37679210581871037
FGFR2,ESM-1b 650M + CaLM,4,0.43,3.6123100750660315,2.9315675902860017,0.3797377861490274
FGFR2,ESM-1b 650M + CaLM,5,0.43,3.9193852761780077,2.9871477909046558,0.36506042239546665
FGFR3,ESM-2 650M + CaLM,1,0.68,3.2940627451719235,2.0416034405622687,0.5684145865172273
FGFR3,ESM-2 650M + CaLM,2,0.68,3.0505178707324423,1.9687386342886508,0.5783133831357221
FGFR3,ESM-2 650M + CaLM,3,0.68,3.265729969418749,2.06040786529181,0.5727775164576957
FGFR3,ESM-2 650M + CaLM,4,0.67,3.538667010282776,2.270862588863237,0.5657654351977319
FGFR3,ESM-2 650M + CaLM,5,0.65,3.4072557126958687,2.229511695535128,0.548574962238559
FGFR3,ESM-1b 650M + CaLM,1,0.97,3.8406227195499594,2.0837471140365738,0.946070116696042
FGFR3,ESM-1b 650M + CaLM,2,0.97,3.833972880315491,2.2340559371584274,0.9495983818264054
FGFR3,ESM-1b 650M + CaLM,3,0.34,3.9306155469268207,2.137740985820818,0.21885684302622788
FGFR3,ESM-1b 650M + CaLM,4,0.52,3.7877409601737506,2.1503901158150955,0.3808179705933909
FGFR3,ESM-1b 650M + CaLM,5,0.5700000000000001,3.6718240021783908,1.9991462681485044,0.4191856752422261
FH,ESM-2 650M + CaLM,1,0.96,3.277745467585086,2.035798639998522,0.937131961026793
FH,ESM-2 650M + CaLM,2,0.8300000000000001,3.4004591443680665,2.057623372408947,0.7471120016702556
FH,ESM-2 650M + CaLM,3,0.91,3.297566052675486,1.818864900794599,0.847956531597107
FH,ESM-2 650M + CaLM,4,0.96,3.256677966315312,1.9645133893483213,0.9353897825443359
FH,ESM-2 650M + CaLM,5,0.96,3.1630960809967106,2.101119861228863,0.9409759714616048
FH,ESM-1b 650M + CaLM,1,0.31,2.566744927317092,1.9460204854284555,0.254079593934561
FH,ESM-1b 650M + CaLM,2,0.0,2.8121248747577745,2.082251151857088,0.0
FH,ESM-1b 650M + CaLM,3,0.11,2.6995258229765833,2.0690926635017486,0.08653413487761379
FH,ESM-1b 650M + CaLM,4,0.31,2.716769245319253,1.9136832439886646,0.24039175797415654
FH,ESM-1b 650M + CaLM,5,0.31,2.578347467101544,1.9954277027129332,0.25799618962543536
FLCN,ESM-2 650M + CaLM,1,0.25,1.428352201555073,2.63759074792264,0.38100897150808105
FLCN,ESM-2 650M + CaLM,2,0.25,3.607825725848852,2.468363092486018,0.1857051425791749
FLCN,ESM-2 650M + CaLM,3,0.24,3.236770911389899,2.4158529432648304,0.1907408807047173
FLCN,ESM-2 650M + CaLM,4,0.19,3.424806241623662,2.735599733208749,0.1577979701355446
FLCN,ESM-2 650M + CaLM,5,0.37,3.368272117200624,2.6588536970566805,0.3167557119437909
FLCN,ESM-1b 650M + CaLM,1,0.0,2.345235008173502,2.5883499964707974,0.0
FLCN,ESM-1b 650M + CaLM,2,0.44,2.6799420043059956,2.4417474927410416,0.41720853652194434
FLCN,ESM-1b 650M + CaLM,3,0.0,2.6483264758812837,2.4158529432648304,0.0
FLCN,ESM-1b 650M + CaLM,4,0.0,2.676668782689499,2.7768376983970318,0.0
FLCN,ESM-1b 650M + CaLM,5,0.0,2.1963298730103915,2.8032550133745597,0.0
FMO3,ESM-2 650M + CaLM,1,0.27,3.2911892989646154,2.6229565793856624,0.22766038031960323
FMO3,ESM-2 650M + CaLM,2,0.21,2.973508194668736,2.382572885896234,0.17559424354898712
FMO3,ESM-2 650M + CaLM,3,0.27,2.9146975952018788,2.7522878218985967,0.2588496437448178
FMO3,ESM-2 650M + CaLM,4,0.27,3.008652407107033,2.2800980297837645,0.21893279067101784
FMO3,ESM-2 650M + CaLM,5,0.27,2.7124360427845025,2.5614456084024595,0.2588608136755299
FMO3,ESM-1b 650M + CaLM,1,0.72,3.623122807418823,2.40047585576732,0.6301341339022745
FMO3,ESM-1b 650M + CaLM,2,0.12,3.72188572512374,2.793905165128984,0.09285861082830589
FMO3,ESM-1b 650M + CaLM,3,0.86,3.7459284830784956,2.587523011710832,0.8092773647931805
FMO3,ESM-1b 650M + CaLM,4,0.79,3.6010886812571927,2.4185999660795607,0.7164414804829458
FMO3,ESM-1b 650M + CaLM,5,0.79,2.914062288980616,2.50017818901225,0.7634592650418913
FOXF1,ESM-2 650M + CaLM,1,0.04,2.97404251649125,3.3184886521323604,0.044426883147731404
FOXF1,ESM-2 650M + CaLM,2,0.04,2.6544966426302548,3.0395344093746783,0.0455378330535608
FOXF1,ESM-2 650M + CaLM,3,0.04,2.6484243436591015,3.0053809852319526,0.04514782799566477
FOXF1,ESM-2 650M + CaLM,4,0.0,2.8314464913006656,3.2884423071601363,0.0
FOXF1,ESM-2 650M + CaLM,5,0.04,2.9382793681874246,3.188447875872101,0.04325832376559816
FOXF1,ESM-1b 650M + CaLM,1,0.0,5.282650249251035,3.2849163762047406,0.0
FOXF1,ESM-1b 650M + CaLM,2,0.72,5.148606124219698,3.274174505165466,0.6205306957878495
FOXF1,ESM-1b 650M + CaLM,3,0.72,5.332075732702411,3.2140711559622135,0.6078442048438998
FOXF1,ESM-1b 650M + CaLM,4,0.72,5.194416127466355,3.1170024177470412,0.6067685765456937
FOXF1,ESM-1b 650M + CaLM,5,0.72,4.947268106522522,2.9408202356376205,0.6045152373092817
FOXG1,ESM-2 650M + CaLM,1,0.94,2.929536926066144,3.098022963738973,0.9430773567967465
FOXG1,ESM-2 650M + CaLM,2,0.98,2.935011688213727,3.0745062926656237,0.9808900868083863
FOXG1,ESM-2 650M + CaLM,3,0.99,2.9975626010299092,3.1375945862983494,0.9904420378766041
FOXG1,ESM-2 650M + CaLM,4,0.98,2.967598934472555,3.051161924757792,0.9805370846444668
FOXG1,ESM-2 650M + CaLM,5,0.99,2.9483623672837904,2.960495523764947,0.9900405753601961
FOXG1,ESM-1b 650M + CaLM,1,0.48,5.454283593925212,2.9903069844910672,0.33602299212128695
FOXG1,ESM-1b 650M + CaLM,2,0.46,5.590456262821331,3.1093227437449382,0.3214756379066992
FOXG1,ESM-1b 650M + CaLM,3,0.43,5.569012789902976,3.0320186835105294,0.2911427801568667
FOXG1,ESM-1b 650M + CaLM,4,0.26,5.40624506038512,3.135321812103263,0.16927256574278915
FOXG1,ESM-1b 650M + CaLM,5,0.46,5.4954812525033,3.055743011102197,0.3214216708767377
FOXH1,ESM-2 650M + CaLM,1,0.01,1.9476163380764535,2.6817236915914298,0.013717555562403295
FOXH1,ESM-2 650M + CaLM,2,0.72,2.478670666401819,2.517139568993952,0.723094250288757
FOXH1,ESM-2 650M + CaLM,3,0.73,2.451148515696321,2.547204723887582,0.7375091846692668
FOXH1,ESM-2 650M + CaLM,4,0.73,2.596949789361428,2.8157122918129285,0.7456415015652949
FOXH1,ESM-2 650M + CaLM,5,0.73,2.2155644852316914,2.6678440513374126,0.7650172063050513
FOXH1,ESM-1b 650M + CaLM,1,0.94,5.06482181824341,2.6409769242166634,0.8909386741742455
FOXH1,ESM-1b 650M + CaLM,2,0.89,5.480683510240979,2.6058114283385034,0.7936805559942351
FOXH1,ESM-1b 650M + CaLM,3,0.0,4.1182358113479465,2.683998922797819,0.0
FOXH1,ESM-1b 650M + CaLM,4,0.94,5.11591974690502,2.319520297695243,0.876591219989822
FOXH1,ESM-1b 650M + CaLM,5,0.94,4.934564869657165,2.867076111661643,0.9010158890352694
FOXP1,ESM-2 650M + CaLM,1,0.11,3.3168079938469326,2.695478363620093,0.0912747768727654
FOXP1,ESM-2 650M + CaLM,2,1.0,3.374883823130325,2.785545639752269,1.0
FOXP1,ESM-2 650M + CaLM,3,0.09,3.334755992074651,2.7103604877966663,0.07440230295833468
FOXP1,ESM-2 650M + CaLM,4,0.64,2.8439540225698146,2.4461070431868666,0.6045993848545544
FOXP1,ESM-2 650M + CaLM,5,0.09,3.3057291211921984,2.8385546833487805,0.07827656316051805
FOXP1,ESM-1b 650M + CaLM,1,0.35,5.302297128150056,2.7691828236426748,0.2194923625119843
FOXP1,ESM-1b 650M + CaLM,2,0.49,4.9328404186715735,2.7458545437181066,0.34845713358400465
FOXP1,ESM-1b 650M + CaLM,3,0.5,5.035169544104075,2.553375870936969,0.33647764245780143
FOXP1,ESM-1b 650M + CaLM,4,0.5,4.8398868834954545,2.661141792875059,0.35477024654739664
FOXP1,ESM-1b 650M + CaLM,5,0.49,5.063252625927403,2.7668722333119296,0.34427586661912735
FOXP3,ESM-2 650M + CaLM,1,0.94,2.430494995244401,2.318161432716167,0.9372748896792087
FOXP3,ESM-2 650M + CaLM,2,0.96,2.5622732138453688,2.413780664437348,0.9576434822897659
FOXP3,ESM-2 650M + CaLM,3,0.94,2.4642462794342457,2.3841213488517417,0.9381083379294012
FOXP3,ESM-2 650M + CaLM,4,0.96,2.3353906729060094,2.269575478626324,0.9588877323888293
FOXP3,ESM-2 650M + CaLM,5,0.96,2.2949679380988215,2.284967674426737,0.9598319700906192
FOXP3,ESM-1b 650M + CaLM,1,0.56,3.642596993623766,2.4158121487812285,0.4577263352799845
FOXP3,ESM-1b 650M + CaLM,2,0.5,3.5195205345350713,2.130011629799794,0.3770244274820526
FOXP3,ESM-1b 650M + CaLM,3,0.55,3.480439378762579,2.287578492980401,0.4454692555553836
FOXP3,ESM-1b 650M + CaLM,4,0.42,3.453812635727738,2.2171468183851784,0.3173383113146059
FOXP3,ESM-1b 650M + CaLM,5,0.33,3.4045287356530016,2.5651562568768314,0.27066086981013354
FOXRED1,ESM-2 650M + CaLM,1,0.0,4.1651735072030815,3.070043015706457,0.0
FOXRED1,ESM-2 650M + CaLM,2,0.0,3.154127541468876,3.1796205646946856,0.0
FOXRED1,ESM-2 650M + CaLM,3,0.0,4.16785631018558,3.1230959680292085,0.0
FOXRED1,ESM-2 650M + CaLM,4,0.0,4.410142361304949,3.2023878120501825,0.0
FOXRED1,ESM-2 650M + CaLM,5,0.0,4.159914013461951,3.2855368289922673,0.0
FOXRED1,ESM-1b 650M + CaLM,1,0.32,4.9515029811110125,2.988167957677046,0.22118010595052986
FOXRED1,ESM-1b 650M + CaLM,2,0.32,5.3869421624992,3.389812732353771,0.22846922701539107
FOXRED1,ESM-1b 650M + CaLM,3,0.0,5.232179937353033,3.3419279171351053,0.0
FOXRED1,ESM-1b 650M + CaLM,4,0.32,4.47624661797709,3.213722693813365,0.2525370616888866
FOXRED1,ESM-1b 650M + CaLM,5,0.0,5.041295836031708,2.913958382617787,0.0
FRMD7,ESM-2 650M + CaLM,1,0.52,2.4049622587619153,2.095635907316422,0.485595372159915
FRMD7,ESM-2 650M + CaLM,2,0.4,2.142923357200245,1.7408429799970984,0.3513144045939402
FRMD7,ESM-2 650M + CaLM,3,0.52,2.3542579142464715,1.944846743108211,0.4722785368142887
FRMD7,ESM-2 650M + CaLM,4,0.55,2.2504040072568907,2.1092773797934568,0.5339243871110132
FRMD7,ESM-2 650M + CaLM,5,0.25,2.359693748595009,2.1073303200235256,0.22939646290907784
FRMD7,ESM-1b 650M + CaLM,1,0.0,3.0384886131018964,1.9245978874936307,0.0
FRMD7,ESM-1b 650M + CaLM,2,0.47,2.911690925281295,1.8101051994497717,0.3553754235721587
FRMD7,ESM-1b 650M + CaLM,3,0.0,2.983654151468842,2.152416022200293,0.0
FRMD7,ESM-1b 650M + CaLM,4,0.15,3.103244693489772,2.054634980324074,0.10461647633389055
FRMD7,ESM-1b 650M + CaLM,5,0.28,2.8494996937354387,2.0820071384839824,0.22127139045636496
FUCA1,ESM-2 650M + CaLM,1,0.0,4.408361178639263,3.3490357807346505,0.0
FUCA1,ESM-2 650M + CaLM,2,0.0,4.353149163565781,2.5112420599903214,0.0
FUCA1,ESM-2 650M + CaLM,3,0.0,4.585435827244554,3.535303592613356,0.0
FUCA1,ESM-2 650M + CaLM,4,0.0,4.409425776348355,3.493773245229805,0.0
FUCA1,ESM-2 650M + CaLM,5,0.0,4.533396284176483,3.040833019547762,0.0
FUCA1,ESM-1b 650M + CaLM,1,0.0,4.813345495959308,3.67749345172477,0.0
FUCA1,ESM-1b 650M + CaLM,2,0.0,4.522695517058492,3.4574894866676056,0.0
FUCA1,ESM-1b 650M + CaLM,3,0.0,4.279610246936767,3.022531315907355,0.0
FUCA1,ESM-1b 650M + CaLM,4,0.0,4.734654658563446,3.105381940286435,0.0
FUCA1,ESM-1b 650M + CaLM,5,0.0,4.944731141449575,2.873454081305153,0.0
FUS,ESM-2 650M + CaLM,1,0.87,2.3740116506790825,1.733952327749723,0.8301627221375366
FUS,ESM-2 650M + CaLM,2,0.52,2.4114564689194466,1.7418973866851453,0.43900203486748873
