gene,n,n_pathogenic,n_benign,protein_length,nested_cv_splits,ESM-2 150M AUROC,ESM-2 650M AUROC,ESM-1b 650M AUROC,CaLM AUROC,ESM-2 150M + 650M AUROC,ESM-2 150M + 650M weight_second,ESM-2 150M + 650M weight_second_sd,ESM-2 150M + 650M mean_train_auc_at_selected_weights,ESM-2 150M + 650M n_outer_folds,ESM-2 650M + ESM-1b 650M AUROC,ESM-2 650M + ESM-1b 650M weight_second,ESM-2 650M + ESM-1b 650M weight_second_sd,ESM-2 650M + ESM-1b 650M mean_train_auc_at_selected_weights,ESM-2 650M + ESM-1b 650M n_outer_folds,ESM-2 650M + CaLM AUROC,ESM-2 650M + CaLM weight_second,ESM-2 650M + CaLM weight_second_sd,ESM-2 650M + CaLM mean_train_auc_at_selected_weights,ESM-2 650M + CaLM n_outer_folds,ESM-2 150M + CaLM AUROC,ESM-2 150M + CaLM weight_second,ESM-2 150M + CaLM weight_second_sd,ESM-2 150M + CaLM mean_train_auc_at_selected_weights,ESM-2 150M + CaLM n_outer_folds,ESM-1b 650M + CaLM AUROC,ESM-1b 650M + CaLM weight_second,ESM-1b 650M + CaLM weight_second_sd,ESM-1b 650M + CaLM mean_train_auc_at_selected_weights,ESM-1b 650M + CaLM n_outer_folds,650M_minus_150M,150M650M_minus_650M,650M1b_minus_650M,650MCaLM_minus_650M,1bCaLM_minus_1b,650MCaLM_minus_150M650M,650MCaLM_minus_650M1b,codon_dependency_index,delta_delta_auroc,independent_calm_minus_650m,inverse_variance_weight,esm2_calm_weight,esm2_cross_modal_gain,esm2_cross_modal_advantage,esm2_gain_over_protein,esm2_independent_calm_signal,esm1b_calm_weight,esm1b_gain_over_protein,esm1b_independent_calm_signal,esm2_codon_rank,esm2_gain_rank,esm1b_codon_rank,esm1b_gain_rank,esm2_top_codon_weight_decile,esm2_top_cross_modal_gain_decile,esm1b_top_codon_weight_decile,esm1b_top_gain_decile
KRT9,14,8,6,623,5,0.7083333333333333,0.8541666666666667,0.875,0.7916666666666667,0.8333333333333334,0.8720000000000001,0.1702057578344516,0.8523809523809524,5,0.8541666666666666,0.156,0.0876356092008265,0.8971428571428571,5,0.8125,0.188,0.257429602027428,0.8847619047619046,5,0.6875,0.6579999999999999,0.3690799371409939,0.7928571428571429,5,0.8333333333333334,0.12,0.2683281572999748,0.8923809523809524,5,0.1458333333333334,-0.0208333333333333,-1.1102230246251563e-16,-0.0416666666666667,-0.0416666666666666,-0.0208333333333333,-0.0416666666666666,0.188,-0.0208333333333333,-0.0625,3.4285714285714284,0.188,-0.0416666666666667,-0.0208333333333333,-0.0416666666666667,-0.0625,0.12,-0.0416666666666666,-0.08333333333333326,243,429,280,415,False,False,False,False
LAMP2,15,5,10,410,5,0.84,0.84,0.88,0.52,0.76,0.374,0.3575332152402067,0.86875,5,0.84,0.456,0.4162691437039262,0.8875,5,0.82,0.2,0.1118033988749895,0.875,5,0.84,0.0,0.0,0.84375,5,0.88,0.032,0.0715541752799932,0.88125,5,0.0,-0.0799999999999999,0.0,-0.02,0.0,0.0599999999999999,-0.02,0.2,0.0599999999999999,-0.3199999999999999,3.333333333333333,0.2,-0.02,0.0599999999999999,-0.02,-0.31999999999999995,0.032,0.0,-0.36,239,394,326,186,False,False,False,False
LARS2,21,13,8,903,5,0.7788461538461539,0.7788461538461539,0.9230769230769232,0.6730769230769231,0.8076923076923077,0.38,0.0547722557505166,0.8233766233766234,5,0.903846153846154,0.6200000000000001,0.039370039370059,0.9303896103896104,5,0.7980769230769231,0.196,0.1923018460649819,0.8202597402597401,5,0.7403846153846154,0.124,0.1813284313062902,0.7924675324675323,5,0.9230769230769232,0.066,0.0602494813255682,0.9345887445887444,5,0.0,0.0288461538461538,0.125,0.0192307692307692,0.0,-0.0096153846153845,-0.1057692307692307,0.196,-0.0096153846153845,-0.1057692307692307,4.9523809523809526,0.196,0.0192307692307692,-0.0096153846153845,0.0192307692307692,-0.10576923076923073,0.066,0.0,-0.2500000000000001,240,87,309,187,False,False,False,False
LBR,12,5,7,615,5,1.0,1.0,1.0,0.9428571428571428,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571428571428571,2.9166666666666665,0.0,0.0,0.0,0.0,-0.05714285714285716,0.0,0.0,-0.05714285714285716,406,228,403,188,False,False,False,False
LCAT,19,11,8,440,5,0.9659090909090908,1.0,0.9545454545454546,0.7613636363636364,0.9659090909090908,0.118,0.0661059755241536,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9659090909090908,0.0,0.0,0.9677248677248678,5,0.9545454545454546,0.0,0.0,0.9571428571428572,5,0.0340909090909091,-0.034090909090909,0.0,0.0,0.0,0.034090909090909,0.0,0.0,0.034090909090909,-0.2386363636363636,4.631578947368421,0.0,0.0,0.034090909090909,0.0,-0.23863636363636365,0.0,0.0,-0.19318181818181823,407,229,404,189,False,False,False,False
LDLR,486,443,43,860,5,0.9221481442595412,0.9451414772429,0.9352196965719988,0.9110714473200692,0.9444590267205628,0.938,0.0349284983931459,0.9460238666963562,5,0.947346317391989,0.352,0.1300769003320727,0.9533207286256588,5,0.9412567588849808,0.26,0.1566843961599239,0.9478643278748596,5,0.923145571946034,0.332,0.1420211251891774,0.9286446228049589,5,0.9438290723922516,0.48,0.0696419413859206,0.94819415663138,5,0.0229933329833587,-0.000682450522337,0.0022048401490891,-0.003884718357919,0.0086093758202528,-0.0032022678355819,-0.0060895585070082,0.26,-0.0032022678355819,-0.0340700299228305,39.19547325102881,0.26,-0.003884718357919,-0.0032022678355819,-0.003884718357919,-0.03407002992283081,0.48,0.0086093758202528,-0.0241482492519296,196,330,80,81,False,False,False,False
LHCGR,17,12,5,699,5,1.0,0.8666666666666667,0.9,0.9833333333333334,1.0,0.0,0.0,1.0,5,0.8833333333333333,0.388,0.2287356552879327,0.9238888888888888,5,0.9,0.524,0.2940748204114048,1.0,5,1.0,0.0,0.0,1.0,5,0.9666666666666668,0.784,0.1472412985544477,1.0,5,-0.1333333333333333,0.1333333333333333,0.0166666666666666,0.0333333333333333,0.0666666666666666,-0.0999999999999999,0.0166666666666667,0.524,-0.0999999999999999,0.1166666666666667,3.5294117647058822,0.524,0.0333333333333333,-0.0999999999999999,0.0333333333333333,0.1166666666666667,0.784,0.0666666666666666,0.08333333333333337,91,65,15,14,False,False,True,True
LIG4,28,17,11,911,5,0.9946524064171124,1.0,1.0,1.0,0.9946524064171124,0.06,0.0547722557505166,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9946524064171124,0.108,0.0985900603509299,1.0,5,1.0,0.0,0.0,1.0,5,0.0053475935828877,-0.0053475935828877,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0053475935828877,0.0,6.678571428571429,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,408,230,405,190,False,False,False,False
LITAF,12,6,6,161,5,0.9444444444444444,0.9444444444444444,0.9722222222222224,0.7777777777777778,0.9444444444444444,0.2299999999999999,0.128646803302686,1.0,5,0.9444444444444444,0.216,0.1207476707849886,1.0,5,0.9166666666666666,0.252,0.1700588133558505,1.0,5,0.9166666666666666,0.15,0.1369306393762915,0.974,5,0.9444444444444444,0.296,0.1654690303349844,1.0,5,0.0,0.0,0.0,-0.0277777777777777,-0.0277777777777779,-0.0277777777777777,-0.0277777777777777,0.252,-0.0277777777777777,-0.1666666666666666,3.0,0.252,-0.0277777777777777,-0.0277777777777777,-0.0277777777777777,-0.16666666666666663,0.296,-0.0277777777777779,-0.19444444444444464,207,411,174,397,False,False,False,False
LMX1B,30,25,5,402,5,0.984,0.992,0.96,0.952,0.984,0.172,0.1480540441865739,1.0,5,0.992,0.152,0.084970583144992,1.0,5,0.992,0.264,0.1475804865149861,1.0,5,0.984,0.258,0.2092128103152385,1.0,5,0.96,0.388,0.1864671552847846,1.0,5,0.008,-0.008,0.0,0.0,-1.1102230246251563e-16,0.008,0.0,0.264,0.008,-0.04,4.166666666666667,0.264,0.0,0.008,0.0,-0.040000000000000036,0.388,-1.1102230246251563e-16,-0.008000000000000007,193,231,127,269,False,False,False,False
LPAR6,12,7,5,344,5,0.8571428571428572,0.8285714285714285,0.7714285714285714,0.7714285714285714,0.8571428571428571,0.2,0.2395829710142188,0.885,5,0.8285714285714286,0.096,0.0876356092008265,0.8583333333333334,5,0.7714285714285715,0.172,0.3511694747554235,0.865,5,0.8571428571428571,0.0,0.0,0.8549999999999999,5,0.7142857142857143,0.652,0.3727197338483703,0.8049999999999999,5,-0.0285714285714286,0.0285714285714285,1.1102230246251563e-16,-0.057142857142857,-0.057142857142857,-0.0857142857142856,-0.0571428571428571,0.172,-0.0857142857142856,-0.0571428571428571,2.9166666666666665,0.172,-0.057142857142857,-0.0857142857142856,-0.057142857142857,-0.05714285714285716,0.652,-0.057142857142857,0.0,252,447,36,435,False,False,True,False
LSS,24,9,15,732,5,0.9333333333333332,0.925925925925926,0.925925925925926,0.925925925925926,0.9037037037037036,0.552,0.5039047529047529,0.9401785714285712,5,0.9185185185185184,0.296,0.1654690303349844,0.95625,5,0.8888888888888888,0.412,0.2830547650190683,0.9446428571428572,5,0.8962962962962963,0.466,0.4415653971950248,0.9476190476190476,5,0.9037037037037036,0.384,0.3238518179661803,0.9547619047619048,5,-0.0074074074074074,-0.0222222222222222,-0.0074074074074074,-0.037037037037037,-0.0222222222222222,-0.0148148148148148,-0.0296296296296296,0.412,-0.0148148148148148,1.1102230246251563e-16,5.625,0.412,-0.037037037037037,-0.0148148148148148,-0.037037037037037,0.0,0.384,-0.0222222222222222,0.0,135,426,131,382,False,False,False,False
LZTR1,31,23,8,840,5,0.7880434782608696,0.9782608695652174,0.9782608695652174,0.7663043478260869,0.9836956521739132,0.65,0.1341640786499873,0.9832637148426622,5,0.9836956521739132,0.286,0.3465256123290168,0.9862712336396546,5,0.9782608695652174,0.0,0.0,0.9762183235867448,5,0.7989130434782609,0.28,0.130384048104053,0.8496519075466443,5,0.9782608695652174,0.0,0.0,0.9799498746867168,5,0.1902173913043477,0.0054347826086956,0.0054347826086956,0.0,0.0,-0.0054347826086956,-0.0054347826086956,0.0,-0.0054347826086956,-0.2119565217391305,5.935483870967742,0.0,0.0,-0.0054347826086956,0.0,-0.2119565217391305,0.0,0.0,-0.2119565217391305,409,232,406,191,False,False,False,False
MAF,20,14,6,403,5,0.988095238095238,1.0,0.9761904761904764,0.9285714285714286,0.988095238095238,0.084,0.0766811580507232,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.988095238095238,0.0,0.0,0.9849242424242424,5,0.9761904761904762,0.1639999999999999,0.1013903348450926,1.0,5,0.0119047619047618,-0.0119047619047618,0.0,0.0,-1.1102230246251563e-16,0.0119047619047618,0.0,0.0,0.0119047619047618,-0.0714285714285714,4.2,0.0,0.0,0.0119047619047618,0.0,-0.0714285714285714,0.1639999999999999,-1.1102230246251563e-16,-0.04761904761904778,410,233,256,270,False,False,False,False
MAK,13,6,7,648,5,0.9761904761904764,0.9761904761904764,0.9285714285714286,1.0,0.9761904761904762,0.0,0.0,0.9786666666666668,5,0.9761904761904762,0.0,0.0,0.9773333333333334,5,0.9523809523809524,0.4,0.2236067977499789,1.0,5,0.9523809523809524,0.536,0.2996331089849718,1.0,5,0.9523809523809524,0.544,0.3041052449399714,1.0,5,0.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.0238095238095239,0.0238095238095237,-0.0238095238095238,-0.0238095238095238,0.4,-0.0238095238095238,0.0238095238095237,3.230769230769231,0.4,-0.0238095238095239,-0.0238095238095238,-0.0238095238095239,0.023809523809523614,0.544,0.0238095238095237,0.0714285714285714,141,406,58,47,False,False,False,True
MAN1B1,14,5,9,699,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411,234,407,192,False,False,False,False
MAN2B1,30,12,18,1011,5,0.9351851851851852,0.9814814814814814,0.9398148148148148,0.6805555555555556,0.976851851851852,0.582,0.0383405790253616,0.9826455026455024,5,0.9814814814814816,0.0,0.0,0.981111111111111,5,0.9814814814814816,0.0,0.0,0.9825396825396826,5,0.9351851851851852,0.0,0.0,0.9347619047619048,5,0.925925925925926,0.092,0.095236547606473,0.9449206349206348,5,0.0462962962962961,-0.0046296296296295,1.1102230246251563e-16,1.1102230246251563e-16,-0.0138888888888889,0.0046296296296296,0.0,0.0,0.0046296296296296,-0.3009259259259258,7.2,0.0,1.1102230246251563e-16,0.0046296296296296,1.1102230246251563e-16,-0.3009259259259258,0.092,-0.0138888888888889,-0.2592592592592592,412,149,295,353,False,False,False,False
MAP2K2,26,15,11,400,5,0.6121212121212121,0.6606060606060606,0.8909090909090909,0.6121212121212121,0.6303030303030303,0.78,0.1683745824048274,0.6682870370370371,5,0.896969696969697,0.978,0.0216794833886787,0.8870370370370371,5,0.6484848484848484,0.048,0.1073312629199899,0.669675925925926,5,0.593939393939394,0.258,0.2859545418418808,0.6458333333333333,5,0.8909090909090909,0.0,0.0,0.8905092592592594,5,0.0484848484848485,-0.0303030303030303,0.2363636363636363,-0.0121212121212122,0.0,0.0181818181818181,-0.2484848484848485,0.048,0.0181818181818181,-0.0484848484848485,6.346153846153846,0.048,-0.0121212121212122,0.0181818181818181,-0.0121212121212122,-0.048484848484848575,0.0,0.0,-0.2787878787878788,330,364,408,193,False,False,False,False
MAP3K7,21,13,8,606,5,0.8942307692307693,0.9423076923076924,0.9423076923076924,0.9134615384615384,0.9230769230769232,0.314,0.1143678276439663,0.9451082251082252,5,0.9423076923076924,0.024,0.0219089023002066,0.9604329004329004,5,0.9423076923076924,0.0,0.0,0.9448051948051948,5,0.8653846153846154,0.744,0.4159086438149609,0.9176190476190476,5,0.8942307692307693,0.3319999999999999,0.3128418130621289,0.9554545454545454,5,0.048076923076923,-0.0192307692307691,0.0,0.0,-0.048076923076923,0.0192307692307691,0.0,0.0,0.0192307692307691,-0.0288461538461538,4.9523809523809526,0.0,0.0,0.0192307692307691,0.0,-0.028846153846153966,0.3319999999999999,-0.048076923076923,-0.028846153846153966,413,235,161,427,False,False,False,False
MAPT,36,13,23,833,5,0.8729096989966555,0.8461538461538461,1.0,0.8862876254180603,0.8494983277591973,0.196,0.4382693235899588,0.8738277511961723,5,0.9966555183946488,0.796,0.255499510762741,1.0,5,0.8394648829431438,0.632,0.33848190498164,0.8956671982987773,5,0.8193979933110368,0.436,0.3041052449399714,0.916735778841042,5,1.0,0.0,0.0,1.0,5,-0.0267558528428093,0.0033444816053511,0.1505016722408027,-0.0066889632107023,0.0,-0.0100334448160535,-0.157190635451505,0.632,-0.0100334448160535,0.0401337792642141,8.305555555555555,0.632,-0.0066889632107023,-0.0100334448160535,-0.0066889632107023,0.04013377926421413,0.0,0.0,-0.11371237458193972,54,348,409,194,False,False,False,False
MBTPS2,11,5,6,519,5,1.0,1.0,1.0,0.4666666666666666,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333333333334,2.727272727272727,0.0,0.0,0.0,0.0,-0.5333333333333334,0.0,0.0,-0.5333333333333334,414,236,410,195,False,False,False,False
MCCC1,23,13,10,725,5,1.0,1.0,0.9461538461538462,0.9153846153846156,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9384615384615383,0.026,0.0581377674149945,0.9486363636363636,5,0.0,0.0,0.0,0.0,-0.0076923076923077,0.0,0.0,0.0,0.0,-0.0846153846153845,5.652173913043479,0.0,0.0,0.0,0.0,-0.08461538461538443,0.026,-0.0076923076923077,-0.03076923076923066,415,237,330,328,False,False,False,False
MECP2,231,100,131,498,5,0.8547328244274809,0.9130534351145038,0.9241984732824426,0.615648854961832,0.917557251908397,0.704,0.0792464510246358,0.9219072802197802,5,0.9282442748091604,0.4899999999999999,0.0734846922834953,0.9289063644688644,5,0.9089312977099236,0.102,0.0715541752799932,0.9144619963369962,5,0.8553435114503817,0.024,0.0054772255750516,0.8558667582417583,5,0.9230534351145038,0.19,0.1236931687685298,0.9251865842490842,5,0.0583206106870228,0.0045038167938932,0.0151908396946565,-0.0041221374045801,-0.0011450381679388,-0.0086259541984733,-0.0193129770992366,0.102,-0.0086259541984733,-0.2974045801526718,56.70995670995671,0.102,-0.0041221374045801,-0.0086259541984733,-0.0041221374045801,-0.2974045801526718,0.19,-0.0011450381679388,-0.3085496183206107,291,334,239,284,False,False,False,False
MEF2C,41,20,21,473,5,0.4976190476190476,0.7857142857142858,0.8738095238095238,0.8904761904761904,0.7666666666666667,0.736,0.1644080290010192,0.7918658088235294,5,0.8404761904761905,0.482,0.1933132173442882,0.8789522058823529,5,0.888095238095238,0.966,0.0054772255750516,0.8915441176470587,5,0.8761904761904762,0.768,0.1480540441865739,0.8946691176470587,5,0.8904761904761904,0.98,0.01,0.8961856617647059,5,0.2880952380952382,-0.019047619047619,0.0547619047619046,0.1023809523809522,0.0166666666666666,0.1214285714285713,0.0476190476190475,0.966,0.1214285714285713,0.1047619047619046,10.24390243902439,0.966,0.1023809523809522,0.1214285714285713,0.1023809523809522,0.10476190476190461,0.98,0.0166666666666666,0.016666666666666607,4,21,1,61,True,True,True,False
MEN1,101,95,6,610,5,0.7298245614035088,0.9719298245614036,0.9649122807017544,0.5368421052631579,0.9578947368421052,0.732,0.1523811011904035,0.9739473684210528,5,0.963157894736842,0.296,0.4053146925538229,0.9740789473684212,5,0.9736842105263158,0.088,0.1912328423676226,0.9732894736842106,5,0.7298245614035088,0.0,0.0,0.7293421052631578,5,0.963157894736842,0.016,0.0219089023002066,0.9673684210526317,5,0.2421052631578947,-0.0140350877192982,-0.0087719298245614,0.0017543859649122,-0.0017543859649122,0.0157894736842105,0.0105263157894737,0.088,0.0157894736842105,-0.4350877192982456,5.643564356435643,0.088,0.0017543859649122,0.0157894736842105,0.0017543859649122,-0.43508771929824575,0.016,-0.0017543859649122,-0.4280701754385965,300,144,339,292,False,False,False,False
MERTK,25,12,13,999,5,0.9871794871794872,0.9423076923076924,1.0,0.9935897435897436,0.9871794871794872,0.0,0.0,0.988,5,0.967948717948718,0.484,0.3080259729308553,1.0,5,0.9230769230769232,0.6,0.3354101966249684,0.993979797979798,5,0.9807692307692308,0.408,0.3724513391035129,0.991959595959596,5,1.0,0.0,0.0,1.0,5,-0.0448717948717948,0.0448717948717948,0.0256410256410255,-0.0192307692307692,0.0,-0.0641025641025641,-0.0448717948717948,0.6,-0.0641025641025641,0.0512820512820512,6.24,0.6,-0.0192307692307692,-0.0641025641025641,-0.0192307692307692,0.05128205128205121,0.0,0.0,-0.0064102564102563875,60,391,411,196,False,False,False,False
MID1,19,6,13,667,5,0.9615384615384616,0.9615384615384616,0.9743589743589745,0.8076923076923078,0.9615384615384616,0.0,0.0,0.9610909090909092,5,0.8974358974358975,0.534,0.4997799515786922,0.9807272727272728,5,0.9102564102564102,0.176,0.3935479640399629,0.972,5,0.8717948717948718,0.1679999999999999,0.3756594202199646,0.9703636363636364,5,0.9102564102564102,0.082,0.1833575741549827,0.9807272727272728,5,0.0,1.1102230246251563e-16,-0.0641025641025639,-0.0512820512820512,-0.0641025641025641,-0.0512820512820513,0.0128205128205127,0.176,-0.0512820512820513,-0.1538461538461536,4.105263157894737,0.176,-0.0512820512820512,-0.0512820512820513,-0.0512820512820512,-0.15384615384615374,0.082,-0.0641025641025641,-0.16666666666666663,249,441,298,440,False,False,False,False
MITF,12,7,5,526,5,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,0.55,0.3206243908376279,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.8571428571428571,0.152,0.084970583144992,1.0,5,1.0,0.0,0.0,1.0,5,0.1428571428571429,-0.1428571428571429,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.1428571428571429,0.0,2.9166666666666665,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,416,238,412,197,False,False,False,False
MLC1,23,17,6,377,5,0.6176470588235294,0.6764705882352942,0.6666666666666666,0.7450980392156863,0.6666666666666666,0.8860000000000001,0.0602494813255682,0.6784065934065935,5,0.6764705882352942,0.146,0.3097256850827842,0.6946153846153846,5,0.6470588235294118,0.748,0.2414953415699772,0.7599450549450548,5,0.7156862745098039,0.892,0.1052140675005011,0.7614285714285713,5,0.7156862745098039,0.6900000000000001,0.1039230484541326,0.7545054945054945,5,0.0588235294117647,-0.0098039215686275,0.0,-0.0294117647058823,0.0490196078431373,-0.0196078431372548,-0.0294117647058823,0.748,-0.0196078431372548,0.0686274509803921,4.434782608695652,0.748,-0.0294117647058823,-0.0196078431372548,-0.0294117647058823,0.06862745098039214,0.6900000000000001,0.0490196078431373,0.07843137254901966,32,413,27,23,True,False,True,True
MLH1,189,155,34,756,5,0.9001897533206832,0.825237191650854,0.8709677419354839,0.9018975332068312,0.9096774193548388,0.284,0.0882043082847997,0.9166602662570404,5,0.8662239089184061,0.7280000000000001,0.1493987951758648,0.8768241167434715,5,0.8855787476280835,0.776,0.1213672113875901,0.9128242874210616,5,0.898292220113852,0.4720000000000001,0.264990565869806,0.9212194913807816,5,0.9163187855787476,0.734,0.0054772255750516,0.9173109745690392,5,-0.0749525616698292,0.0844402277039847,0.0409867172675521,0.0603415559772295,0.0453510436432637,-0.0240986717267551,0.0193548387096774,0.776,-0.0240986717267551,0.0766603415559771,27.883597883597883,0.776,0.0603415559772295,-0.0240986717267551,0.0603415559772295,0.07666034155597723,0.734,0.0453510436432637,0.030929791271347318,24,34,20,24,True,True,True,True
MMAB,18,12,6,250,5,0.9305555555555556,0.9166666666666666,0.8194444444444444,0.7361111111111112,0.9305555555555556,0.0,0.0,0.9284444444444444,5,0.9166666666666666,0.036,0.0328633534503099,0.9284444444444444,5,0.9166666666666666,0.15,0.1369306393762915,0.9284444444444444,5,0.9305555555555556,0.0,0.0,0.929,5,0.8333333333333334,0.3339999999999999,0.1028591269649903,0.9307777777777778,5,-0.0138888888888888,0.0138888888888889,0.0,0.0,0.0138888888888889,-0.0138888888888889,0.0,0.15,-0.0138888888888889,-0.1805555555555554,4.0,0.15,0.0,-0.0138888888888889,0.0,-0.18055555555555547,0.3339999999999999,0.0138888888888889,-0.08333333333333326,262,239,160,67,False,False,False,False
MMACHC,25,20,5,282,5,0.5499999999999999,0.5399999999999999,0.5800000000000001,0.7000000000000001,0.55,0.0,0.0,0.55,5,0.54,0.5399999999999999,0.2190890230020665,0.58125,5,0.71,0.918,0.0715541752799932,0.7125,5,0.66,0.772,0.2302607217916247,0.715625,5,0.54,0.6759999999999999,0.3955755300824357,0.709375,5,-0.01,0.0100000000000001,1.1102230246251563e-16,0.17,-0.04,0.1599999999999999,0.1699999999999999,0.918,0.1599999999999999,0.1600000000000001,4.0,0.918,0.17,0.1599999999999999,0.17,0.16000000000000014,0.6759999999999999,-0.04,0.12,10,6,30,414,True,True,True,False
MME,12,6,6,750,5,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,3.0,0.0,0.0,0.0,0.0,-0.16666666666666663,0.0,0.0,-0.16666666666666663,417,240,413,198,False,False,False,False
MMUT,116,110,6,750,5,0.6681818181818182,0.8151515151515152,0.9348484848484848,0.8818181818181818,0.8075757575757576,0.908,0.1175584960774847,0.8179545454545455,5,0.9363636363636364,0.952,0.0521536192416211,0.9340909090909092,5,0.8833333333333333,0.652,0.1544991909363929,0.9035227272727272,5,0.8621212121212121,0.904,0.169941166289984,0.8907954545454546,5,0.9393939393939394,0.1119999999999999,0.1564288975860918,0.9360227272727272,5,0.1469696969696969,-0.0075757575757575,0.1212121212121212,0.0681818181818181,0.0045454545454545,0.0757575757575756,-0.053030303030303,0.652,0.0757575757575756,0.0666666666666666,5.689655172413793,0.652,0.0681818181818181,0.0757575757575756,0.0681818181818181,0.06666666666666665,0.1119999999999999,0.0045454545454545,-0.05303030303030298,49,31,285,92,False,True,False,False
